,id,name,type(s),document,filename,doc,tokens,lemmas,POS,proper_nouns
580,591,amoonguss,"['grass', 'poison']","It lures prey close by dancing and waving its arm caps, which resemble Poké Balls, in a swaying motion.",0591_amoonguss.txt,it lures prey close by dancing and waving its arm caps which resemble poké balls in a swaying motion,"['it', 'lures', 'prey', 'close', 'by', 'dancing', 'and', 'waving', 'its', 'arm', 'caps', 'which', 'resemble', 'poké', 'balls', 'in', 'a', 'swaying', 'motion']","['it', 'lure', 'prey', 'close', 'by', 'dance', 'and', 'wave', 'its', 'arm', 'cap', 'which', 'resemble', 'poké', 'ball', 'in', 'a', 'sway', 'motion']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADP', 'IN'), ('VERB', 'VBG'), ('CCONJ', 'CC'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('VERB', 'VBG'), ('NOUN', 'NN')]",[]
581,592,frillish,"['water', 'ghost']","With its thin, veil-like arms wrapped around the body of its opponent, it sinks to the ocean floor.",0592_frillish.txt,with its thin veillike arms wrapped around the body of its opponent it sinks to the ocean floor,"['with', 'its', 'thin', 'veillike', 'arms', 'wrapped', 'around', 'the', 'body', 'of', 'its', 'opponent', 'it', 'sinks', 'to', 'the', 'ocean', 'floor']","['with', 'its', 'thin', 'veillike', 'arm', 'wrap', 'around', 'the', 'body', 'of', 'its', 'opponent', 'it', 'sink', 'to', 'the', 'ocean', 'floor']","[('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN')]",[]
582,593,jellicent,"['water', 'ghost']","The fate of the ships and crew that wander into Jellicent’s habitat: all sunken, all lost, all vanished.",0593_jellicent.txt,the fate of the ships and crew that wander into jellicents habitat all sunken all lost all vanished,"['the', 'fate', 'of', 'the', 'ships', 'and', 'crew', 'that', 'wander', 'into', 'jellicents', 'habitat', 'all', 'sunken', 'all', 'lost', 'all', 'vanished']","['the', 'fate', 'of', 'the', 'ship', 'and', 'crew', 'that', 'wander', 'into', 'jellicent', 'habitat', 'all', 'sink', 'all', 'lose', 'all', 'vanish']","[('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PROPN', 'NNP'), ('PRON', 'DT'), ('VERB', 'VBD'), ('PRON', 'DT'), ('VERB', 'VBN'), ('PRON', 'DT'), ('VERB', 'VBN')]",['habitat']
583,594,alomomola,['water'],The special membrane enveloping Alomomola has the ability to heal wounds.,0594_alomomola.txt,the special membrane enveloping alomomola has the ability to heal wounds,"['the', 'special', 'membrane', 'enveloping', 'alomomola', 'has', 'the', 'ability', 'to', 'heal', 'wounds']","['the', 'special', 'membrane', 'enveloping', 'alomomola', 'have', 'the', 'ability', 'to', 'heal', 'wound']","[('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('NOUN', 'NNS')]",[]
584,595,joltik,"['bug', 'electric']",Joltik that live in cities have learned a technique for sucking electricity from the outlets in houses.,0595_joltik.txt,joltik that live in cities have learned a technique for sucking electricity from the outlets in houses,"['joltik', 'that', 'live', 'in', 'cities', 'have', 'learned', 'a', 'technique', 'for', 'sucking', 'electricity', 'from', 'the', 'outlets', 'in', 'houses']","['joltik', 'that', 'live', 'in', 'city', 'have', 'learn', 'a', 'technique', 'for', 'suck', 'electricity', 'from', 'the', 'outlet', 'in', 'house']","[('PROPN', 'NNP'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NNS')]",['joltik']
585,596,galvantula,"['bug', 'electric']","When attacked, they create an electric barrier by spitting out many electrically charged threads.",0596_galvantula.txt,when attacked they create an electric barrier by spitting out many electrically charged threads,"['when', 'attacked', 'they', 'create', 'an', 'electric', 'barrier', 'by', 'spitting', 'out', 'many', 'electrically', 'charged', 'threads']","['when', 'attack', 'they', 'create', 'an', 'electric', 'barrier', 'by', 'spit', 'out', 'many', 'electrically', 'charge', 'thread']","[('SCONJ', 'WRB'), ('VERB', 'VBN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('ADP', 'RP'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('VERB', 'VBN'), ('NOUN', 'NNS')]",[]
586,597,ferroseed,"['grass', 'steel']","When threatened, it attacks by shooting a barrage of spikes, which gives it a chance to escape by rolling away.",0597_ferroseed.txt,when threatened it attacks by shooting a barrage of spikes which gives it a chance to escape by rolling away,"['when', 'threatened', 'it', 'attacks', 'by', 'shooting', 'a', 'barrage', 'of', 'spikes', 'which', 'gives', 'it', 'a', 'chance', 'to', 'escape', 'by', 'rolling', 'away']","['when', 'threaten', 'it', 'attack', 'by', 'shoot', 'a', 'barrage', 'of', 'spike', 'which', 'give', 'it', 'a', 'chance', 'to', 'escape', 'by', 'roll', 'away']","[('SCONJ', 'WRB'), ('VERB', 'VBN'), ('PRON', 'PRP'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('VERB', 'VBG'), ('ADV', 'RB')]",[]
587,598,ferrothorn,"['grass', 'steel']",It fights by swinging around its three spiky feelers. A hit from these steel spikes can reduce a boulder to rubble.,0598_ferrothorn.txt,it fights by swinging around its three spiky feelers a hit from these steel spikes can reduce a boulder to rubble,"['it', 'fights', 'by', 'swinging', 'around', 'its', 'three', 'spiky', 'feelers', 'a', 'hit', 'from', 'these', 'steel', 'spikes', 'can', 'reduce', 'a', 'boulder', 'to', 'rubble']","['it', 'fight', 'by', 'swinge', 'around', 'its', 'three', 'spiky', 'feeler', 'a', 'hit', 'from', 'these', 'steel', 'spike', 'can', 'reduce', 'a', 'boulder', 'to', 'rubble']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NUM', 'CD'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB')]",[]
588,599,klink,['steel'],The two minigears that mesh together are predetermined. Each will rebound from other minigears without meshing.,0599_klink.txt,the two minigears that mesh together are predetermined each will rebound from other minigears without meshing,"['the', 'two', 'minigears', 'that', 'mesh', 'together', 'are', 'predetermined', 'each', 'will', 'rebound', 'from', 'other', 'minigears', 'without', 'meshing']","['the', 'two', 'minigear', 'that', 'mesh', 'together', 'be', 'predetermine', 'each', 'will', 'rebound', 'from', 'other', 'minigear', 'without', 'mesh']","[('DET', 'DT'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('ADV', 'RB'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('PRON', 'DT'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('VERB', 'VBG')]",[]
589,600,klang,['steel'],"By changing the direction in which it rotates, it communicates its feelings to others. When angry, it rotates faster.",0600_klang.txt,by changing the direction in which it rotates it communicates its feelings to others when angry it rotates faster,"['by', 'changing', 'the', 'direction', 'in', 'which', 'it', 'rotates', 'it', 'communicates', 'its', 'feelings', 'to', 'others', 'when', 'angry', 'it', 'rotates', 'faster']","['by', 'change', 'the', 'direction', 'in', 'which', 'it', 'rotate', 'it', 'communicate', 'its', 'feeling', 'to', 'other', 'when', 'angry', 'it', 'rotate', 'fast']","[('ADP', 'IN'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('SCONJ', 'WRB'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADV', 'RBR')]",[]
590,601,klinklang,['steel'],The gear with the red core is rotated at high speed for a rapid energy charge.,0601_klinklang.txt,the gear with the red core is rotated at high speed for a rapid energy charge,"['the', 'gear', 'with', 'the', 'red', 'core', 'is', 'rotated', 'at', 'high', 'speed', 'for', 'a', 'rapid', 'energy', 'charge']","['the', 'gear', 'with', 'the', 'red', 'core', 'be', 'rotate', 'at', 'high', 'speed', 'for', 'a', 'rapid', 'energy', 'charge']","[('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN')]",[]
591,602,tynamo,['electric'],"While one alone doesn’t have much power, a chain of many Tynamo can be as powerful as lightning.",0602_tynamo.txt,while one alone doesnt have much power a chain of many tynamo can be as powerful as lightning,"['while', 'one', 'alone', 'does', 'nt', 'have', 'much', 'power', 'a', 'chain', 'of', 'many', 'tynamo', 'can', 'be', 'as', 'powerful', 'as', 'lightning']","['while', 'one', 'alone', 'do', 'not', 'have', 'much', 'power', 'a', 'chain', 'of', 'many', 'tynamo', 'can', 'be', 'as', 'powerful', 'as', 'lightning']","[('SCONJ', 'IN'), ('NUM', 'CD'), ('ADV', 'RB'), ('AUX', 'VBZ'), ('PART', 'RB'), ('VERB', 'VB'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('PROPN', 'NNP'), ('AUX', 'MD'), ('AUX', 'VB'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('NOUN', 'NN')]",['tynamo']
592,603,eelektrik,['electric'],They coil around foes and shock them with electricity-generating organs that seem simply to be circular patterns.,0603_eelektrik.txt,they coil around foes and shock them with electricitygenerating organs that seem simply to be circular patterns,"['they', 'coil', 'around', 'foes', 'and', 'shock', 'them', 'with', 'electricitygenerating', 'organs', 'that', 'seem', 'simply', 'to', 'be', 'circular', 'patterns']","['they', 'coil', 'around', 'foe', 'and', 'shock', 'they', 'with', 'electricitygenerating', 'organ', 'that', 'seem', 'simply', 'to', 'be', 'circular', 'pattern']","[('PRON', 'PRP'), ('VERB', 'VBP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('ADV', 'RB'), ('PART', 'TO'), ('AUX', 'VB'), ('ADJ', 'JJ'), ('NOUN', 'NNS')]",[]
593,604,eelektross,['electric'],They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,0604_eelektross.txt,they crawl out of the ocean using their arms they will attack prey on shore and immediately drag it into the ocean,"['they', 'crawl', 'out', 'of', 'the', 'ocean', 'using', 'their', 'arms', 'they', 'will', 'attack', 'prey', 'on', 'shore', 'and', 'immediately', 'drag', 'it', 'into', 'the', 'ocean']","['they', 'crawl', 'out', 'of', 'the', 'ocean', 'use', 'their', 'arm', 'they', 'will', 'attack', 'prey', 'on', 'shore', 'and', 'immediately', 'drag', 'it', 'into', 'the', 'ocean']","[('PRON', 'PRP'), ('VERB', 'VBP'), ('ADP', 'IN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]",[]
594,605,elgyem,['psychic'],"It uses its strong psychic power to squeeze its opponent’s brain, causing unendurable headaches.",0605_elgyem.txt,it uses its strong psychic power to squeeze its opponents brain causing unendurable headaches,"['it', 'uses', 'its', 'strong', 'psychic', 'power', 'to', 'squeeze', 'its', 'opponents', 'brain', 'causing', 'unendurable', 'headaches']","['it', 'use', 'its', 'strong', 'psychic', 'power', 'to', 'squeeze', 'its', 'opponent', 'brain', 'cause', 'unendurable', 'headache']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('VERB', 'VBG'), ('ADJ', 'JJ'), ('NOUN', 'NNS')]",[]
595,606,beheeyem,['psychic'],"It can manipulate an opponent’s memory. Apparently, it communicates by flashing its three different-colored fingers.",0606_beheeyem.txt,it can manipulate an opponents memory apparently it communicates by flashing its three differentcolored fingers,"['it', 'can', 'manipulate', 'an', 'opponents', 'memory', 'apparently', 'it', 'communicates', 'by', 'flashing', 'its', 'three', 'differentcolored', 'fingers']","['it', 'can', 'manipulate', 'an', 'opponent', 'memory', 'apparently', 'it', 'communicate', 'by', 'flash', 'its', 'three', 'differentcolored', 'finger']","[('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('NOUN', 'NN'), ('ADV', 'RB'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NUM', 'CD'), ('ADJ', 'JJ'), ('NOUN', 'NNS')]",[]
596,607,litwick,"['ghost', 'fire']","Litwick shines a light that absorbs the life energy of people and Pokémon, which becomes the fuel that it burns.",0607_litwick.txt,litwick shines a light that absorbs the life energy of people and pokémon which becomes the fuel that it burns,"['litwick', 'shines', 'a', 'light', 'that', 'absorbs', 'the', 'life', 'energy', 'of', 'people', 'and', 'pokémon', 'which', 'becomes', 'the', 'fuel', 'that', 'it', 'burns']","['litwick', 'shine', 'a', 'light', 'that', 'absorb', 'the', 'life', 'energy', 'of', 'people', 'and', 'pokémon', 'which', 'become', 'the', 'fuel', 'that', 'it', 'burn']","[('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('VERB', 'VBZ')]",[]
597,608,lampent,"['ghost', 'fire']","This ominous Pokémon is feared. Through cities it wanders, searching for the spirits of the fallen.",0608_lampent.txt,this ominous pokémon is feared through cities it wanders searching for the spirits of the fallen,"['this', 'ominous', 'pokémon', 'is', 'feared', 'through', 'cities', 'it', 'wanders', 'searching', 'for', 'the', 'spirits', 'of', 'the', 'fallen']","['this', 'ominous', 'pokémon', 'be', 'fear', 'through', 'city', 'it', 'wander', 'search', 'for', 'the', 'spirit', 'of', 'the', 'fall']","[('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('VERB', 'VBG'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('VERB', 'VBN')]",[]
598,609,chandelure,"['ghost', 'fire']","It absorbs a spirit, which it then burns. By waving the flames on its arms, it puts its foes into a hypnotic trance.",0609_chandelure.txt,it absorbs a spirit which it then burns by waving the flames on its arms it puts its foes into a hypnotic trance,"['it', 'absorbs', 'a', 'spirit', 'which', 'it', 'then', 'burns', 'by', 'waving', 'the', 'flames', 'on', 'its', 'arms', 'it', 'puts', 'its', 'foes', 'into', 'a', 'hypnotic', 'trance']","['it', 'absorb', 'a', 'spirit', 'which', 'it', 'then', 'burn', 'by', 'wave', 'the', 'flame', 'on', 'its', 'arm', 'it', 'put', 'its', 'foe', 'into', 'a', 'hypnotic', 'trance']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN')]",[]
599,610,axew,['dragon'],They use their tusks to crush the berries they eat. Repeated regrowth makes their tusks strong and sharp.,0610_axew.txt,they use their tusks to crush the berries they eat repeated regrowth makes their tusks strong and sharp,"['they', 'use', 'their', 'tusks', 'to', 'crush', 'the', 'berries', 'they', 'eat', 'repeated', 'regrowth', 'makes', 'their', 'tusks', 'strong', 'and', 'sharp']","['they', 'use', 'their', 'tusk', 'to', 'crush', 'the', 'berry', 'they', 'eat', 'repeat', 'regrowth', 'make', 'their', 'tusk', 'strong', 'and', 'sharp']","[('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('VERB', 'VBN'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('ADJ', 'JJ')]",[]
600,611,fraxure,['dragon'],"Since a broken tusk will not grow back, they diligently sharpen their tusks on river rocks after they’ve been fighting.",0611_fraxure.txt,since a broken tusk will not grow back they diligently sharpen their tusks on river rocks after theyve been fighting,"['since', 'a', 'broken', 'tusk', 'will', 'not', 'grow', 'back', 'they', 'diligently', 'sharpen', 'their', 'tusks', 'on', 'river', 'rocks', 'after', 'they', 've', 'been', 'fighting']","['since', 'a', 'broken', 'tusk', 'will', 'not', 'grow', 'back', 'they', 'diligently', 'sharpen', 'their', 'tusk', 'on', 'river', 'rock', 'after', 'they', 've', 'be', 'fight']","[('SCONJ', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADV', 'RB'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('AUX', 'VBN'), ('VERB', 'VBG')]",[]
601,612,haxorus,['dragon'],They are kind but can be relentless when defending territory. They challenge foes with tusks that can cut steel.,0612_haxorus.txt,they are kind but can be relentless when defending territory they challenge foes with tusks that can cut steel,"['they', 'are', 'kind', 'but', 'can', 'be', 'relentless', 'when', 'defending', 'territory', 'they', 'challenge', 'foes', 'with', 'tusks', 'that', 'can', 'cut', 'steel']","['they', 'be', 'kind', 'but', 'can', 'be', 'relentless', 'when', 'defend', 'territory', 'they', 'challenge', 'foe', 'with', 'tusk', 'that', 'can', 'cut', 'steel']","[('PRON', 'PRP'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('AUX', 'MD'), ('AUX', 'VB'), ('ADJ', 'JJ'), ('SCONJ', 'WRB'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PRON', 'WDT'), ('AUX', 'MD'), ('VERB', 'VB'), ('NOUN', 'NN')]",[]
602,613,cubchoo,['ice'],"When it is not feeling well, its mucus gets watery and the power of its Ice-type moves decreases.",0613_cubchoo.txt,when it is not feeling well its mucus gets watery and the power of its icetype moves decreases,"['when', 'it', 'is', 'not', 'feeling', 'well', 'its', 'mucus', 'gets', 'watery', 'and', 'the', 'power', 'of', 'its', 'icetype', 'moves', 'decreases']","['when', 'it', 'be', 'not', 'feel', 'well', 'its', 'mucus', 'get', 'watery', 'and', 'the', 'power', 'of', 'its', 'icetype', 'move', 'decrease']","[('SCONJ', 'WRB'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('PART', 'RB'), ('VERB', 'VBG'), ('ADV', 'RB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('VERB', 'VBZ')]",[]
603,614,beartic,['ice'],"It can make its breath freeze at will. Very able in the water, it swims around in northern seas and catches prey.",0614_beartic.txt,it can make its breath freeze at will very able in the water it swims around in northern seas and catches prey,"['it', 'can', 'make', 'its', 'breath', 'freeze', 'at', 'will', 'very', 'able', 'in', 'the', 'water', 'it', 'swims', 'around', 'in', 'northern', 'seas', 'and', 'catches', 'prey']","['it', 'can', 'make', 'its', 'breath', 'freeze', 'at', 'will', 'very', 'able', 'in', 'the', 'water', 'it', 'swim', 'around', 'in', 'northern', 'sea', 'and', 'catch', 'prey']","[('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('VERB', 'VB'), ('ADP', 'IN'), ('AUX', 'MD'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('NOUN', 'NNS'), ('NOUN', 'NN')]",[]
604,615,cryogonal,['ice'],"When its body temperature goes up, it turns into steam and vanishes. When its temperature lowers, it returns to ice.",0615_cryogonal.txt,when its body temperature goes up it turns into steam and vanishes when its temperature lowers it returns to ice,"['when', 'its', 'body', 'temperature', 'goes', 'up', 'it', 'turns', 'into', 'steam', 'and', 'vanishes', 'when', 'its', 'temperature', 'lowers', 'it', 'returns', 'to', 'ice']","['when', 'its', 'body', 'temperature', 'go', 'up', 'it', 'turn', 'into', 'steam', 'and', 'vanishe', 'when', 'its', 'temperature', 'lower', 'it', 'return', 'to', 'ice']","[('SCONJ', 'WRB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADP', 'RP'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('NOUN', 'NNS'), ('SCONJ', 'WRB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('NOUN', 'NN')]",[]
