"id","pokemon","description","Doc","Tokens","Lemmas","POS","Proper_Nouns","Named_Entities","NE_Words"
"530","excadrill","it can help in tunnel construction its drill has evolved into steel strong enough to bore through iron plates","it can help in tunnel construction its drill has evolved into steel strong enough to bore through iron plates","['it', 'can', 'help', 'in', 'tunnel', 'construction', 'its', 'drill', 'has', 'evolved', 'into', 'steel', 'strong', 'enough', 'to', 'bore', 'through', 'iron', 'plates']","['it', 'can', 'help', 'in', 'tunnel', 'construction', 'its', 'drill', 'have', 'evolve', 'into', 'steel', 'strong', 'enough', 'to', 'bore', 'through', 'iron', 'plate']","[('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NNS')]","[]","[]","[]"
"531","audino","it touches others with the feelers on its ears using the sound of their heartbeats to tell how they are feeling","it touches others with the feelers on its ears using the sound of their heartbeats to tell how they are feeling","['it', 'touches', 'others', 'with', 'the', 'feelers', 'on', 'its', 'ears', 'using', 'the', 'sound', 'of', 'their', 'heartbeats', 'to', 'tell', 'how', 'they', 'are', 'feeling']","['it', 'touch', 'other', 'with', 'the', 'feeler', 'on', 'its', 'ear', 'use', 'the', 'sound', 'of', 'their', 'heartbeat', 'to', 'tell', 'how', 'they', 'be', 'feel']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PART', 'TO'), ('VERB', 'VB'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG')]","[]","[]","[]"
"532","timburr","it fights by swinging a piece of lumber around it is close to evolving when it can handle the lumber without difficulty","it fights by swinging a piece of lumber around it is close to evolving when it can handle the lumber without difficulty","['it', 'fights', 'by', 'swinging', 'a', 'piece', 'of', 'lumber', 'around', 'it', 'is', 'close', 'to', 'evolving', 'when', 'it', 'can', 'handle', 'the', 'lumber', 'without', 'difficulty']","['it', 'fight', 'by', 'swinge', 'a', 'piece', 'of', 'lumber', 'around', 'it', 'be', 'close', 'to', 'evolve', 'when', 'it', 'can', 'handle', 'the', 'lumber', 'without', 'difficulty']","[('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN')]","[]","[]","[]"
"533","gurdurr","this pokmon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch","this pokmon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch","['this', 'pokmon', 'is', 'so', 'muscular', 'and', 'strongly', 'built', 'that', 'even', 'a', 'group', 'of', 'wrestlers', 'could', 'not', 'make', 'it', 'budge', 'an', 'inch']","['this', 'pokmon', 'be', 'so', 'muscular', 'and', 'strongly', 'build', 'that', 'even', 'a', 'group', 'of', 'wrestler', 'could', 'not', 'make', 'it', 'budge', 'an', 'inch']","[('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('VERB', 'VBD'), ('SCONJ', 'IN'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN')]","[]","[]","[]"
"534","conkeldurr","it is thought that conkeldurr taught humans how to make concrete more than 2000 years ago","it is thought that conkeldurr taught humans how to make concrete more than 2000 years ago","['it', 'is', 'thought', 'that', 'conkeldurr', 'taught', 'humans', 'how', 'to', 'make', 'concrete', 'more', 'than', '2000', 'years', 'ago']","['it', 'be', 'think', 'that', 'conkeldurr', 'teach', 'human', 'how', 'to', 'make', 'concrete', 'more', 'than', '2000', 'year', 'ago']","[('PRON', 'PRP'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('SCONJ', 'IN'), ('PROPN', 'NNP'), ('VERB', 'VBD'), ('NOUN', 'NNS'), ('SCONJ', 'WRB'), ('PART', 'TO'), ('VERB', 'VB'), ('ADJ', 'JJ'), ('ADJ', 'JJR'), ('ADP', 'IN'), ('NUM', 'CD'), ('NOUN', 'NNS'), ('ADV', 'RB')]","['conkeldurr']","['DATE']","[more than 2000 years ago]"
"535","tympole","they warn others of danger by vibrating their cheeks to create a highpitched sound","they warn others of danger by vibrating their cheeks to create a highpitched sound","['they', 'warn', 'others', 'of', 'danger', 'by', 'vibrating', 'their', 'cheeks', 'to', 'create', 'a', 'highpitched', 'sound']","['they', 'warn', 'other', 'of', 'danger', 'by', 'vibrate', 'their', 'cheek', 'to', 'create', 'a', 'highpitched', 'sound']","[('PRON', 'PRP'), ('VERB', 'VBP'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"536","palpitoad","when they vibrate the bumps on their heads they can make waves in water or earthquakelike vibrations on land","when they vibrate the bumps on their heads they can make waves in water or earthquakelike vibrations on land","['when', 'they', 'vibrate', 'the', 'bumps', 'on', 'their', 'heads', 'they', 'can', 'make', 'waves', 'in', 'water', 'or', 'earthquakelike', 'vibrations', 'on', 'land']","['when', 'they', 'vibrate', 'the', 'bump', 'on', 'their', 'head', 'they', 'can', 'make', 'wave', 'in', 'water', 'or', 'earthquakelike', 'vibration', 'on', 'land']","[('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN')]","[]","[]","[]"
"537","seismitoad","they shoot paralyzing liquid from their head bumps they use vibration to hurt their opponents","they shoot paralyzing liquid from their head bumps they use vibration to hurt their opponents","['they', 'shoot', 'paralyzing', 'liquid', 'from', 'their', 'head', 'bumps', 'they', 'use', 'vibration', 'to', 'hurt', 'their', 'opponents']","['they', 'shoot', 'paralyze', 'liquid', 'from', 'their', 'head', 'bump', 'they', 'use', 'vibration', 'to', 'hurt', 'their', 'opponent']","[('PRON', 'PRP'), ('VERB', 'VBP'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NNS')]","[]","[]","[]"
"538","throh","when it tightens its belt it becomes stronger wild throh use vines to weave their own belts","when it tightens its belt it becomes stronger wild throh use vines to weave their own belts","['when', 'it', 'tightens', 'its', 'belt', 'it', 'becomes', 'stronger', 'wild', 'throh', 'use', 'vines', 'to', 'weave', 'their', 'own', 'belts']","['when', 'it', 'tighten', 'its', 'belt', 'it', 'become', 'strong', 'wild', 'throh', 'use', 'vine', 'to', 'weave', 'their', 'own', 'belt']","[('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADJ', 'JJR'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('VERB', 'VBP'), ('NOUN', 'NNS'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NNS')]","[]","[]","[]"
"539","sawk","the sound of sawk punching boulders and trees can be heard all the way from the mountains where they train","the sound of sawk punching boulders and trees can be heard all the way from the mountains where they train","['the', 'sound', 'of', 'sawk', 'punching', 'boulders', 'and', 'trees', 'can', 'be', 'heard', 'all', 'the', 'way', 'from', 'the', 'mountains', 'where', 'they', 'train']","['the', 'sound', 'of', 'sawk', 'punching', 'boulder', 'and', 'tree', 'can', 'be', 'hear', 'all', 'the', 'way', 'from', 'the', 'mountain', 'where', 'they', 'train']","[('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PROPN', 'NNP'), ('NOUN', 'NN'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('NOUN', 'NNS'), ('AUX', 'MD'), ('AUX', 'VB'), ('VERB', 'VBN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBP')]","['sawk']","[]","[]"
"540","sewaddle","leavanny dress it in clothes they made for it when it hatched it hides its head in its hood while it is sleeping","leavanny dress it in clothes they made for it when it hatched it hides its head in its hood while it is sleeping","['leavanny', 'dress', 'it', 'in', 'clothes', 'they', 'made', 'for', 'it', 'when', 'it', 'hatched', 'it', 'hides', 'its', 'head', 'in', 'its', 'hood', 'while', 'it', 'is', 'sleeping']","['leavanny', 'dress', 'it', 'in', 'clothe', 'they', 'make', 'for', 'it', 'when', 'it', 'hatch', 'it', 'hide', 'its', 'head', 'in', 'its', 'hood', 'while', 'it', 'be', 'sleep']","[('PROPN', 'NNP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('ADP', 'IN'), ('PRON', 'PRP'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('VERB', 'VBG')]","['leavanny']","[]","[]"
"541","swadloon","forests where swadloon live have superb foliage because the nutrients they make from fallen leaves nourish the plant life","forests where swadloon live have superb foliage because the nutrients they make from fallen leaves nourish the plant life","['forests', 'where', 'swadloon', 'live', 'have', 'superb', 'foliage', 'because', 'the', 'nutrients', 'they', 'make', 'from', 'fallen', 'leaves', 'nourish', 'the', 'plant', 'life']","['forest', 'where', 'swadloon', 'live', 'have', 'superb', 'foliage', 'because', 'the', 'nutrient', 'they', 'make', 'from', 'fallen', 'leave', 'nourish', 'the', 'plant', 'life']","[('NOUN', 'NNS'), ('SCONJ', 'WRB'), ('NOUN', 'NN'), ('VERB', 'VBP'), ('VERB', 'VBP'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN')]","[]","[]","[]"
"542","leavanny","upon finding a small pokmon it weaves clothing for it from leaves using the cutters on its arms and sticky silk","upon finding a small pokmon it weaves clothing for it from leaves using the cutters on its arms and sticky silk","['upon', 'finding', 'a', 'small', 'pokmon', 'it', 'weaves', 'clothing', 'for', 'it', 'from', 'leaves', 'using', 'the', 'cutters', 'on', 'its', 'arms', 'and', 'sticky', 'silk']","['upon', 'find', 'a', 'small', 'pokmon', 'it', 'weave', 'clothing', 'for', 'it', 'from', 'leave', 'use', 'the', 'cutter', 'on', 'its', 'arm', 'and', 'sticky', 'silk']","[('SCONJ', 'IN'), ('VERB', 'VBG'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"543","venipede","its bite injects a potent poison enough to paralyze large bird pokmon that try to prey on it","its bite injects a potent poison enough to paralyze large bird pokmon that try to prey on it","['its', 'bite', 'injects', 'a', 'potent', 'poison', 'enough', 'to', 'paralyze', 'large', 'bird', 'pokmon', 'that', 'try', 'to', 'prey', 'on', 'it']","['its', 'bite', 'inject', 'a', 'potent', 'poison', 'enough', 'to', 'paralyze', 'large', 'bird', 'pokmon', 'that', 'try', 'to', 'prey', 'on', 'it']","[('PRON', 'PRP$'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADV', 'RB'), ('PART', 'TO'), ('VERB', 'VB'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'WDT'), ('VERB', 'VBP'), ('PART', 'TO'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP')]","[]","[]","[]"
"544","whirlipede","protected by a hard shell it spins its body like a wheel and crashes furiously into its enemies","protected by a hard shell it spins its body like a wheel and crashes furiously into its enemies","['protected', 'by', 'a', 'hard', 'shell', 'it', 'spins', 'its', 'body', 'like', 'a', 'wheel', 'and', 'crashes', 'furiously', 'into', 'its', 'enemies']","['protect', 'by', 'a', 'hard', 'shell', 'it', 'spin', 'its', 'body', 'like', 'a', 'wheel', 'and', 'crash', 'furiously', 'into', 'its', 'enemy']","[('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS')]","[]","[]","[]"
"545","scolipede","with quick movements it chases down its foes attacking relentlessly with its horns until it prevails","with quick movements it chases down its foes attacking relentlessly with its horns until it prevails","['with', 'quick', 'movements', 'it', 'chases', 'down', 'its', 'foes', 'attacking', 'relentlessly', 'with', 'its', 'horns', 'until', 'it', 'prevails']","['with', 'quick', 'movement', 'it', 'chase', 'down', 'its', 'foe', 'attack', 'relentlessly', 'with', 'its', 'horn', 'until', 'it', 'prevail']","[('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'RP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VBG'), ('ADV', 'RB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBZ')]","[]","[]","[]"
"546","cottonee","when attacked it escapes by shooting cotton from its body the cotton serves as a decoy to distract the attacker","when attacked it escapes by shooting cotton from its body the cotton serves as a decoy to distract the attacker","['when', 'attacked', 'it', 'escapes', 'by', 'shooting', 'cotton', 'from', 'its', 'body', 'the', 'cotton', 'serves', 'as', 'a', 'decoy', 'to', 'distract', 'the', 'attacker']","['when', 'attack', 'it', 'escape', 'by', 'shoot', 'cotton', 'from', 'its', 'body', 'the', 'cotton', 'serve', 'as', 'a', 'decoy', 'to', 'distract', 'the', 'attacker']","[('SCONJ', 'WRB'), ('VERB', 'VBN'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('VERB', 'VBG'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN')]","[]","[]","[]"
"547","whimsicott","like the wind it can slip through any gap no matter how small it leaves balls of white fluff behind","like the wind it can slip through any gap no matter how small it leaves balls of white fluff behind","['like', 'the', 'wind', 'it', 'can', 'slip', 'through', 'any', 'gap', 'no', 'matter', 'how', 'small', 'it', 'leaves', 'balls', 'of', 'white', 'fluff', 'behind']","['like', 'the', 'wind', 'it', 'can', 'slip', 'through', 'any', 'gap', 'no', 'matter', 'how', 'small', 'it', 'leave', 'ball', 'of', 'white', 'fluff', 'behind']","[('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADV', 'RB'), ('SCONJ', 'WRB'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN')]","[]","[]","[]"
"548","petilil","the leaves on its head are very bitter eating one of these leaves is known to refresh a tired body","the leaves on its head are very bitter eating one of these leaves is known to refresh a tired body","['the', 'leaves', 'on', 'its', 'head', 'are', 'very', 'bitter', 'eating', 'one', 'of', 'these', 'leaves', 'is', 'known', 'to', 'refresh', 'a', 'tired', 'body']","['the', 'leave', 'on', 'its', 'head', 'be', 'very', 'bitter', 'eat', 'one', 'of', 'these', 'leave', 'be', 'know', 'to', 'refresh', 'a', 'tired', 'body']","[('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('AUX', 'VBP'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('VERB', 'VBG'), ('NUM', 'CD'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN')]","[]","[]","[]"
"549","lilligant","even veteran trainers face a challenge in getting its beautiful flower to bloom this pokmon is popular with celebrities","even veteran trainers face a challenge in getting its beautiful flower to bloom this pokmon is popular with celebrities","['even', 'veteran', 'trainers', 'face', 'a', 'challenge', 'in', 'getting', 'its', 'beautiful', 'flower', 'to', 'bloom', 'this', 'pokmon', 'is', 'popular', 'with', 'celebrities']","['even', 'veteran', 'trainer', 'face', 'a', 'challenge', 'in', 'get', 'its', 'beautiful', 'flower', 'to', 'bloom', 'this', 'pokmon', 'be', 'popular', 'with', 'celebrity']","[('ADV', 'RB'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('NOUN', 'NNS')]","[]","[]","[]"
"550","basculin-red-striped","red and blue basculin get along so poorly theyll start fighting instantly these pokmon are very hostile","red and blue basculin get along so poorly theyll start fighting instantly these pokmon are very hostile","['red', 'and', 'blue', 'basculin', 'get', 'along', 'so', 'poorly', 'they', 'll', 'start', 'fighting', 'instantly', 'these', 'pokmon', 'are', 'very', 'hostile']","['red', 'and', 'blue', 'basculin', 'get', 'along', 'so', 'poorly', 'they', 'll', 'start', 'fight', 'instantly', 'these', 'pokmon', 'be', 'very', 'hostile']","[('ADJ', 'JJ'), ('CCONJ', 'CC'), ('ADJ', 'JJ'), ('PROPN', 'NNP'), ('VERB', 'VBP'), ('ADP', 'RP'), ('ADV', 'RB'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('VERB', 'VBG'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBP'), ('ADV', 'RB'), ('ADJ', 'JJ')]","['basculin']","[]","[]"
"551","sandile","they live buried in the sands of the desert the sunwarmed sands prevent their body temperature from dropping","they live buried in the sands of the desert the sunwarmed sands prevent their body temperature from dropping","['they', 'live', 'buried', 'in', 'the', 'sands', 'of', 'the', 'desert', 'the', 'sunwarmed', 'sands', 'prevent', 'their', 'body', 'temperature', 'from', 'dropping']","['they', 'live', 'bury', 'in', 'the', 'sand', 'of', 'the', 'desert', 'the', 'sunwarme', 'sand', 'prevent', 'their', 'body', 'temperature', 'from', 'drop']","[('PRON', 'PRP'), ('VERB', 'VBP'), ('VERB', 'VBN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('DET', 'DT'), ('VERB', 'VBN'), ('NOUN', 'NNS'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG')]","[]","[]","[]"
"553","krookodile","they never allow prey to escape their jaws are so powerful they can crush the body of an automobile","they never allow prey to escape their jaws are so powerful they can crush the body of an automobile","['they', 'never', 'allow', 'prey', 'to', 'escape', 'their', 'jaws', 'are', 'so', 'powerful', 'they', 'can', 'crush', 'the', 'body', 'of', 'an', 'automobile']","['they', 'never', 'allow', 'prey', 'to', 'escape', 'their', 'jaw', 'be', 'so', 'powerful', 'they', 'can', 'crush', 'the', 'body', 'of', 'an', 'automobile']","[('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBP'), ('NOUN', 'NN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN')]","[]","[]","[]"
"554","darumaka","when its internal fire is burning it cannot calm down and it runs around when the fire diminishes it falls asleep","when its internal fire is burning it cannot calm down and it runs around when the fire diminishes it falls asleep","['when', 'its', 'internal', 'fire', 'is', 'burning', 'it', 'can', 'not', 'calm', 'down', 'and', 'it', 'runs', 'around', 'when', 'the', 'fire', 'diminishes', 'it', 'falls', 'asleep']","['when', 'its', 'internal', 'fire', 'be', 'burn', 'it', 'can', 'not', 'calm', 'down', 'and', 'it', 'run', 'around', 'when', 'the', 'fire', 'diminish', 'it', 'fall', 'asleep']","[('SCONJ', 'WRB'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADP', 'RP'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADV', 'RB'), ('SCONJ', 'WRB'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADJ', 'JJ')]","[]","[]","[]"
